"","tag_code","Tag_date","exposure_start_date","exposure_end_date","exposure_begin","exposure_end","exposure_duration","censor_approach","censor_ladder","Species","Length..mm.","Weight..g.","Age"
"193","900_226000135106",2013-04-11 12:00:00,2013-06-02 00:00:00,NA,1236,1260,24,NA,NA,"Alosa pseudoharengus",227,150,NA
"194","900_226000135106",2013-04-11 12:00:00,2013-06-03 00:00:00,NA,1260,1284,24,NA,NA,"Alosa pseudoharengus",227,150,NA
"195","900_226000135106",2013-04-11 12:00:00,2013-06-04 00:00:00,NA,1284,1308,24,NA,NA,"Alosa pseudoharengus",227,150,NA
"196","900_226000135106",2013-04-11 12:00:00,2013-06-05 00:00:00,NA,1308,1332,24,NA,NA,"Alosa pseudoharengus",227,150,NA
"197","900_226000135106",2013-04-11 12:00:00,2013-06-06 00:00:00,NA,1332,1356,24,NA,NA,"Alosa pseudoharengus",227,150,NA
"198","900_226000135106",2013-04-11 12:00:00,2013-06-07 00:00:00,NA,1356,1380,24,NA,NA,"Alosa pseudoharengus",227,150,NA
"199","900_226000135106",2013-04-11 12:00:00,2013-06-08 00:00:00,NA,1380,1404,24,NA,NA,"Alosa pseudoharengus",227,150,NA
"200","900_226000135106",2013-04-11 12:00:00,2013-06-09 00:00:00,NA,1404,1428,24,NA,NA,"Alosa pseudoharengus",227,150,NA
"201","900_226000135106",2013-04-11 12:00:00,2013-06-10 00:00:00,NA,1428,1452,24,NA,NA,"Alosa pseudoharengus",227,150,NA
"202","900_226000135106",2013-04-11 12:00:00,2013-06-11 00:00:00,NA,1452,1476,24,NA,NA,"Alosa pseudoharengus",227,150,NA
"203","900_226000135106",2013-04-11 12:00:00,2013-06-12 00:00:00,NA,1476,1500,24,NA,NA,"Alosa pseudoharengus",227,150,NA
"204","900_226000135106",2013-04-11 12:00:00,2013-06-13 00:00:00,NA,1500,1524,24,NA,NA,"Alosa pseudoharengus",227,150,NA
"205","900_226000135106",2013-04-11 12:00:00,2013-06-14 00:00:00,NA,1524,1548,24,NA,NA,"Alosa pseudoharengus",227,150,NA
"206","900_226000135106",2013-04-11 12:00:00,2013-06-15 00:00:00,NA,1548,1572,24,NA,NA,"Alosa pseudoharengus",227,150,NA
"207","900_226000135106",2013-04-11 12:00:00,2013-06-16 00:00:00,NA,1572,1596,24,NA,NA,"Alosa pseudoharengus",227,150,NA
"208","900_226000135106",2013-04-11 12:00:00,2013-06-17 00:00:00,NA,1596,1620,24,NA,NA,"Alosa pseudoharengus",227,150,NA
"209","900_226000135106",2013-04-11 12:00:00,2013-06-18 00:00:00,NA,1620,1644,24,NA,NA,"Alosa pseudoharengus",227,150,NA
"210","900_226000135106",2013-04-11 12:00:00,2013-06-19 00:00:00,NA,1644,1668,24,NA,NA,"Alosa pseudoharengus",227,150,NA
"211","900_226000135144",2013-04-30 12:00:00,2013-04-30 12:00:00,NA,0,12,12,NA,NA,"Alosa aestivalis",229,200,NA
"212","900_226000135144",2013-04-30 12:00:00,2013-05-01 00:00:00,NA,12,36,24,NA,NA,"Alosa aestivalis",229,200,NA
"213","900_226000135144",2013-04-30 12:00:00,2013-05-02 00:00:00,NA,36,60,24,NA,NA,"Alosa aestivalis",229,200,NA
"214","900_226000135144",2013-04-30 12:00:00,2013-05-03 00:00:00,NA,60,84,24,NA,NA,"Alosa aestivalis",229,200,NA
"215","900_226000135144",2013-04-30 12:00:00,2013-05-04 00:00:00,NA,84,108,24,NA,NA,"Alosa aestivalis",229,200,NA
"216","900_226000135144",2013-04-30 12:00:00,2013-05-05 00:00:00,NA,108,132,24,NA,NA,"Alosa aestivalis",229,200,NA
"217","900_226000135144",2013-04-30 12:00:00,2013-05-06 00:00:00,NA,132,156,24,NA,NA,"Alosa aestivalis",229,200,NA
"218","900_226000135144",2013-04-30 12:00:00,2013-05-07 00:00:00,NA,156,180,24,NA,NA,"Alosa aestivalis",229,200,NA
"219","900_226000135144",2013-04-30 12:00:00,2013-05-08 00:00:00,NA,180,204,24,NA,NA,"Alosa aestivalis",229,200,NA
"220","900_226000135144",2013-04-30 12:00:00,2013-05-09 00:00:00,NA,204,228,24,NA,NA,"Alosa aestivalis",229,200,NA
"221","900_226000135144",2013-04-30 12:00:00,2013-05-10 00:00:00,NA,228,252,24,NA,NA,"Alosa aestivalis",229,200,NA
"222","900_226000135144",2013-04-30 12:00:00,2013-05-11 00:00:00,NA,252,276,24,NA,NA,"Alosa aestivalis",229,200,NA
"223","900_226000135144",2013-04-30 12:00:00,2013-05-12 00:00:00,NA,276,300,24,NA,NA,"Alosa aestivalis",229,200,NA
"224","900_226000135144",2013-04-30 12:00:00,2013-05-13 00:00:00,NA,300,324,24,NA,NA,"Alosa aestivalis",229,200,NA
"225","900_226000135144",2013-04-30 12:00:00,2013-05-14 00:00:00,NA,324,348,24,NA,NA,"Alosa aestivalis",229,200,NA
"226","900_226000135144",2013-04-30 12:00:00,2013-05-15 00:00:00,NA,348,372,24,NA,NA,"Alosa aestivalis",229,200,NA
"227","900_226000135144",2013-04-30 12:00:00,2013-05-16 00:00:00,NA,372,396,24,NA,NA,"Alosa aestivalis",229,200,NA
"228","900_226000135144",2013-04-30 12:00:00,2013-05-17 00:00:00,NA,396,420,24,NA,NA,"Alosa aestivalis",229,200,NA
"229","900_226000135144",2013-04-30 12:00:00,2013-05-18 00:00:00,NA,420,444,24,NA,NA,"Alosa aestivalis",229,200,NA
"230","900_226000135144",2013-04-30 12:00:00,2013-05-19 00:00:00,NA,444,468,24,NA,NA,"Alosa aestivalis",229,200,NA
"231","900_226000135144",2013-04-30 12:00:00,2013-05-20 00:00:00,NA,468,492,24,NA,NA,"Alosa aestivalis",229,200,NA
"232","900_226000135144",2013-04-30 12:00:00,2013-05-21 00:00:00,NA,492,516,24,NA,NA,"Alosa aestivalis",229,200,NA
"233","900_226000135144",2013-04-30 12:00:00,2013-05-22 00:00:00,NA,516,540,24,NA,NA,"Alosa aestivalis",229,200,NA
"234","900_226000135144",2013-04-30 12:00:00,2013-05-23 00:00:00,NA,540,564,24,NA,NA,"Alosa aestivalis",229,200,NA
"235","900_226000135144",2013-04-30 12:00:00,2013-05-24 00:00:00,NA,564,588,24,NA,NA,"Alosa aestivalis",229,200,NA
"236","900_226000135144",2013-04-30 12:00:00,2013-05-25 00:00:00,NA,588,612,24,NA,NA,"Alosa aestivalis",229,200,NA
"237","900_226000135144",2013-04-30 12:00:00,2013-05-26 00:00:00,NA,612,636,24,NA,NA,"Alosa aestivalis",229,200,NA
"238","900_226000135144",2013-04-30 12:00:00,2013-05-27 00:00:00,NA,636,660,24,NA,NA,"Alosa aestivalis",229,200,NA
"239","900_226000135144",2013-04-30 12:00:00,2013-05-28 00:00:00,NA,660,684,24,NA,NA,"Alosa aestivalis",229,200,NA
"240","900_226000135144",2013-04-30 12:00:00,2013-05-29 00:00:00,NA,684,708,24,NA,NA,"Alosa aestivalis",229,200,NA
"241","900_226000135144",2013-04-30 12:00:00,2013-05-30 00:00:00,NA,708,732,24,NA,NA,"Alosa aestivalis",229,200,NA
"242","900_226000135144",2013-04-30 12:00:00,2013-05-31 00:00:00,NA,732,756,24,NA,NA,"Alosa aestivalis",229,200,NA
"243","900_226000135144",2013-04-30 12:00:00,2013-06-01 00:00:00,NA,756,780,24,NA,NA,"Alosa aestivalis",229,200,NA
"244","900_226000135144",2013-04-30 12:00:00,2013-06-02 00:00:00,NA,780,804,24,NA,NA,"Alosa aestivalis",229,200,NA
"245","900_226000135144",2013-04-30 12:00:00,2013-06-03 00:00:00,NA,804,828,24,NA,NA,"Alosa aestivalis",229,200,NA
"246","900_226000135144",2013-04-30 12:00:00,2013-06-04 00:00:00,NA,828,852,24,NA,NA,"Alosa aestivalis",229,200,NA
"247","900_226000135144",2013-04-30 12:00:00,2013-06-05 00:00:00,NA,852,876,24,NA,NA,"Alosa aestivalis",229,200,NA
"248","900_226000135144",2013-04-30 12:00:00,2013-06-06 00:00:00,NA,876,900,24,NA,NA,"Alosa aestivalis",229,200,NA
"249","900_226000135144",2013-04-30 12:00:00,2013-06-07 00:00:00,NA,900,924,24,NA,NA,"Alosa aestivalis",229,200,NA
"250","900_226000135144",2013-04-30 12:00:00,2013-06-08 00:00:00,NA,924,948,24,NA,NA,"Alosa aestivalis",229,200,NA
"251","900_226000135144",2013-04-30 12:00:00,2013-06-09 00:00:00,NA,948,972,24,NA,NA,"Alosa aestivalis",229,200,NA
"252","900_226000135144",2013-04-30 12:00:00,2013-06-10 00:00:00,NA,972,996,24,NA,NA,"Alosa aestivalis",229,200,NA
"253","900_226000135144",2013-04-30 12:00:00,2013-06-11 00:00:00,NA,996,1020,24,NA,NA,"Alosa aestivalis",229,200,NA
"254","900_226000135144",2013-04-30 12:00:00,2013-06-12 00:00:00,NA,1020,1044,24,NA,NA,"Alosa aestivalis",229,200,NA
"255","900_226000135144",2013-04-30 12:00:00,2013-06-13 00:00:00,NA,1044,1068,24,NA,NA,"Alosa aestivalis",229,200,NA
"256","900_226000135144",2013-04-30 12:00:00,2013-06-14 00:00:00,NA,1068,1092,24,NA,NA,"Alosa aestivalis",229,200,NA
"257","900_226000135144",2013-04-30 12:00:00,2013-06-15 00:00:00,NA,1092,1116,24,NA,NA,"Alosa aestivalis",229,200,NA
"258","900_226000135144",2013-04-30 12:00:00,2013-06-16 00:00:00,NA,1116,1140,24,NA,NA,"Alosa aestivalis",229,200,NA
"259","900_226000135144",2013-04-30 12:00:00,2013-06-17 00:00:00,NA,1140,1164,24,NA,NA,"Alosa aestivalis",229,200,NA
"260","900_226000135144",2013-04-30 12:00:00,2013-06-18 00:00:00,NA,1164,1188,24,NA,NA,"Alosa aestivalis",229,200,NA
"261","900_226000135144",2013-04-30 12:00:00,2013-06-19 00:00:00,NA,1188,1212,24,NA,NA,"Alosa aestivalis",229,200,NA
"262","900_226000135148",2013-04-30 12:00:00,2013-04-30 12:00:00,NA,0,12,12,NA,NA,"Alosa aestivalis",229,250,NA
"263","900_226000135148",2013-04-30 12:00:00,2013-05-01 00:00:00,NA,12,36,24,NA,NA,"Alosa aestivalis",229,250,NA
"264","900_226000135148",2013-04-30 12:00:00,2013-05-02 00:00:00,NA,36,60,24,NA,NA,"Alosa aestivalis",229,250,NA
"265","900_226000135148",2013-04-30 12:00:00,2013-05-03 00:00:00,NA,60,84,24,NA,NA,"Alosa aestivalis",229,250,NA
"266","900_226000135148",2013-04-30 12:00:00,2013-05-04 00:00:00,NA,84,108,24,NA,NA,"Alosa aestivalis",229,250,NA
"267","900_226000135148",2013-04-30 12:00:00,2013-05-05 00:00:00,NA,108,132,24,NA,NA,"Alosa aestivalis",229,250,NA
"268","900_226000135148",2013-04-30 12:00:00,2013-05-06 00:00:00,NA,132,156,24,NA,NA,"Alosa aestivalis",229,250,NA
"269","900_226000135148",2013-04-30 12:00:00,2013-05-07 00:00:00,NA,156,180,24,NA,NA,"Alosa aestivalis",229,250,NA
"270","900_226000135148",2013-04-30 12:00:00,2013-05-08 00:00:00,NA,180,204,24,NA,NA,"Alosa aestivalis",229,250,NA
"271","900_226000135148",2013-04-30 12:00:00,2013-05-09 00:00:00,NA,204,228,24,NA,NA,"Alosa aestivalis",229,250,NA
"272","900_226000135148",2013-04-30 12:00:00,2013-05-10 00:00:00,NA,228,252,24,NA,NA,"Alosa aestivalis",229,250,NA
"273","900_226000135148",2013-04-30 12:00:00,2013-05-11 00:00:00,NA,252,276,24,NA,NA,"Alosa aestivalis",229,250,NA
"274","900_226000135148",2013-04-30 12:00:00,2013-05-12 00:00:00,NA,276,300,24,NA,NA,"Alosa aestivalis",229,250,NA
"275","900_226000135148",2013-04-30 12:00:00,2013-05-13 00:00:00,NA,300,324,24,NA,NA,"Alosa aestivalis",229,250,NA
"276","900_226000135148",2013-04-30 12:00:00,2013-05-14 00:00:00,NA,324,348,24,NA,NA,"Alosa aestivalis",229,250,NA
"277","900_226000135148",2013-04-30 12:00:00,2013-05-15 00:00:00,NA,348,372,24,NA,NA,"Alosa aestivalis",229,250,NA
"278","900_226000135148",2013-04-30 12:00:00,2013-05-16 00:00:00,NA,372,396,24,NA,NA,"Alosa aestivalis",229,250,NA
"279","900_226000135148",2013-04-30 12:00:00,2013-05-17 00:00:00,NA,396,420,24,NA,NA,"Alosa aestivalis",229,250,NA
"280","900_226000135148",2013-04-30 12:00:00,2013-05-18 00:00:00,NA,420,444,24,NA,NA,"Alosa aestivalis",229,250,NA
"281","900_226000135148",2013-04-30 12:00:00,2013-05-19 00:00:00,NA,444,468,24,NA,NA,"Alosa aestivalis",229,250,NA
"282","900_226000135148",2013-04-30 12:00:00,2013-05-20 00:00:00,NA,468,492,24,NA,NA,"Alosa aestivalis",229,250,NA
"283","900_226000135148",2013-04-30 12:00:00,2013-05-21 00:00:00,NA,492,516,24,NA,NA,"Alosa aestivalis",229,250,NA
"284","900_226000135148",2013-04-30 12:00:00,2013-05-22 00:00:00,NA,516,540,24,NA,NA,"Alosa aestivalis",229,250,NA
"285","900_226000135148",2013-04-30 12:00:00,2013-05-23 00:00:00,NA,540,564,24,NA,NA,"Alosa aestivalis",229,250,NA
"286","900_226000135148",2013-04-30 12:00:00,2013-05-24 00:00:00,NA,564,588,24,NA,NA,"Alosa aestivalis",229,250,NA
"287","900_226000135148",2013-04-30 12:00:00,2013-05-25 00:00:00,NA,588,612,24,NA,NA,"Alosa aestivalis",229,250,NA
"288","900_226000135148",2013-04-30 12:00:00,2013-05-26 00:00:00,NA,612,636,24,NA,NA,"Alosa aestivalis",229,250,NA
"289","900_226000135148",2013-04-30 12:00:00,2013-05-27 00:00:00,NA,636,660,24,NA,NA,"Alosa aestivalis",229,250,NA
"290","900_226000135148",2013-04-30 12:00:00,2013-05-28 00:00:00,NA,660,684,24,NA,NA,"Alosa aestivalis",229,250,NA
"291","900_226000135148",2013-04-30 12:00:00,2013-05-29 00:00:00,NA,684,708,24,NA,NA,"Alosa aestivalis",229,250,NA
"292","900_226000135148",2013-04-30 12:00:00,2013-05-30 00:00:00,NA,708,732,24,NA,NA,"Alosa aestivalis",229,250,NA
"293","900_226000135148",2013-04-30 12:00:00,2013-05-31 00:00:00,NA,732,756,24,NA,NA,"Alosa aestivalis",229,250,NA
"294","900_226000135148",2013-04-30 12:00:00,2013-06-01 00:00:00,NA,756,780,24,NA,NA,"Alosa aestivalis",229,250,NA
"295","900_226000135148",2013-04-30 12:00:00,2013-06-02 00:00:00,NA,780,804,24,NA,NA,"Alosa aestivalis",229,250,NA
"296","900_226000135148",2013-04-30 12:00:00,2013-06-03 00:00:00,NA,804,828,24,NA,NA,"Alosa aestivalis",229,250,NA
"297","900_226000135148",2013-04-30 12:00:00,2013-06-04 00:00:00,NA,828,852,24,NA,NA,"Alosa aestivalis",229,250,NA
"298","900_226000135148",2013-04-30 12:00:00,2013-06-05 00:00:00,NA,852,876,24,NA,NA,"Alosa aestivalis",229,250,NA
"299","900_226000135148",2013-04-30 12:00:00,2013-06-06 00:00:00,NA,876,900,24,NA,NA,"Alosa aestivalis",229,250,NA
"300","900_226000135148",2013-04-30 12:00:00,2013-06-07 00:00:00,NA,900,924,24,NA,NA,"Alosa aestivalis",229,250,NA
"301","900_226000135148",2013-04-30 12:00:00,2013-06-08 00:00:00,NA,924,948,24,NA,NA,"Alosa aestivalis",229,250,NA
"302","900_226000135148",2013-04-30 12:00:00,2013-06-09 00:00:00,NA,948,972,24,NA,NA,"Alosa aestivalis",229,250,NA
"303","900_226000135148",2013-04-30 12:00:00,2013-06-10 00:00:00,NA,972,996,24,NA,NA,"Alosa aestivalis",229,250,NA
"304","900_226000135148",2013-04-30 12:00:00,2013-06-11 00:00:00,NA,996,1020,24,NA,NA,"Alosa aestivalis",229,250,NA
"305","900_226000135148",2013-04-30 12:00:00,2013-06-12 00:00:00,NA,1020,1044,24,NA,NA,"Alosa aestivalis",229,250,NA
"306","900_226000135148",2013-04-30 12:00:00,2013-06-13 00:00:00,NA,1044,1068,24,NA,NA,"Alosa aestivalis",229,250,NA
"307","900_226000135148",2013-04-30 12:00:00,2013-06-14 00:00:00,NA,1068,1092,24,NA,NA,"Alosa aestivalis",229,250,NA
"308","900_226000135148",2013-04-30 12:00:00,2013-06-15 00:00:00,NA,1092,1116,24,NA,NA,"Alosa aestivalis",229,250,NA
"309","900_226000135148",2013-04-30 12:00:00,2013-06-16 00:00:00,NA,1116,1140,24,NA,NA,"Alosa aestivalis",229,250,NA
"310","900_226000135148",2013-04-30 12:00:00,2013-06-17 00:00:00,NA,1140,1164,24,NA,NA,"Alosa aestivalis",229,250,NA
"311","900_226000135148",2013-04-30 12:00:00,2013-06-18 00:00:00,NA,1164,1188,24,NA,NA,"Alosa aestivalis",229,250,NA
"312","900_226000135148",2013-04-30 12:00:00,2013-06-19 00:00:00,NA,1188,1212,24,NA,NA,"Alosa aestivalis",229,250,NA
"313","900_226000135162",2013-04-30 12:00:00,2013-04-30 12:00:00,NA,0,12,12,NA,NA,"Alosa aestivalis",226,200,NA
"314","900_226000135162",2013-04-30 12:00:00,2013-05-01 00:00:00,NA,12,36,24,NA,NA,"Alosa aestivalis",226,200,NA
"315","900_226000135162",2013-04-30 12:00:00,2013-05-02 00:00:00,NA,36,60,24,NA,NA,"Alosa aestivalis",226,200,NA
"316","900_226000135162",2013-04-30 12:00:00,2013-05-03 00:00:00,NA,60,84,24,NA,NA,"Alosa aestivalis",226,200,NA
"317","900_226000135162",2013-04-30 12:00:00,2013-05-04 00:00:00,NA,84,108,24,NA,NA,"Alosa aestivalis",226,200,NA
"318","900_226000135162",2013-04-30 12:00:00,2013-05-05 00:00:00,NA,108,132,24,NA,NA,"Alosa aestivalis",226,200,NA
"319","900_226000135162",2013-04-30 12:00:00,2013-05-06 00:00:00,NA,132,156,24,NA,NA,"Alosa aestivalis",226,200,NA
"320","900_226000135162",2013-04-30 12:00:00,2013-05-07 00:00:00,NA,156,180,24,NA,NA,"Alosa aestivalis",226,200,NA
"321","900_226000135162",2013-04-30 12:00:00,2013-05-08 00:00:00,NA,180,204,24,NA,NA,"Alosa aestivalis",226,200,NA
"322","900_226000135162",2013-04-30 12:00:00,2013-05-09 00:00:00,NA,204,228,24,NA,NA,"Alosa aestivalis",226,200,NA
"323","900_226000135162",2013-04-30 12:00:00,2013-05-10 00:00:00,NA,228,252,24,NA,NA,"Alosa aestivalis",226,200,NA
"324","900_226000135162",2013-04-30 12:00:00,2013-05-10 07:45:48,2013-05-10 07:46:26,235.763333333333,235.773888888955,0.0105555556218064,NA,0,"Alosa aestivalis",226,200,NA
"325","900_226000135162",2013-04-30 12:00:00,2013-05-11 00:00:00,NA,252,276,24,NA,NA,"Alosa aestivalis",226,200,NA
"326","900_226000135162",2013-04-30 12:00:00,2013-05-12 00:00:00,NA,276,300,24,NA,NA,"Alosa aestivalis",226,200,NA
"327","900_226000135162",2013-04-30 12:00:00,2013-05-13 00:00:00,NA,300,324,24,NA,NA,"Alosa aestivalis",226,200,NA
"328","900_226000135162",2013-04-30 12:00:00,2013-05-14 00:00:00,NA,324,348,24,NA,NA,"Alosa aestivalis",226,200,NA
"329","900_226000135162",2013-04-30 12:00:00,2013-05-15 00:00:00,NA,348,372,24,NA,NA,"Alosa aestivalis",226,200,NA
"330","900_226000135162",2013-04-30 12:00:00,2013-05-16 00:00:00,NA,372,396,24,NA,NA,"Alosa aestivalis",226,200,NA
"331","900_226000135162",2013-04-30 12:00:00,2013-05-17 00:00:00,NA,396,420,24,NA,NA,"Alosa aestivalis",226,200,NA
"332","900_226000135162",2013-04-30 12:00:00,2013-05-18 00:00:00,NA,420,444,24,NA,NA,"Alosa aestivalis",226,200,NA
"333","900_226000135162",2013-04-30 12:00:00,2013-05-19 00:00:00,NA,444,468,24,NA,NA,"Alosa aestivalis",226,200,NA
"334","900_226000135162",2013-04-30 12:00:00,2013-05-20 00:00:00,NA,468,492,24,NA,NA,"Alosa aestivalis",226,200,NA
"335","900_226000135162",2013-04-30 12:00:00,2013-05-21 00:00:00,NA,492,516,24,NA,NA,"Alosa aestivalis",226,200,NA
"336","900_226000135162",2013-04-30 12:00:00,2013-05-22 00:00:00,NA,516,540,24,NA,NA,"Alosa aestivalis",226,200,NA
"337","900_226000135162",2013-04-30 12:00:00,2013-05-23 00:00:00,NA,540,564,24,NA,NA,"Alosa aestivalis",226,200,NA
"338","900_226000135162",2013-04-30 12:00:00,2013-05-24 00:00:00,NA,564,588,24,NA,NA,"Alosa aestivalis",226,200,NA
"339","900_226000135162",2013-04-30 12:00:00,2013-05-25 00:00:00,NA,588,612,24,NA,NA,"Alosa aestivalis",226,200,NA
"340","900_226000135162",2013-04-30 12:00:00,2013-05-26 00:00:00,NA,612,636,24,NA,NA,"Alosa aestivalis",226,200,NA
"341","900_226000135162",2013-04-30 12:00:00,2013-05-27 00:00:00,NA,636,660,24,NA,NA,"Alosa aestivalis",226,200,NA
"342","900_226000135162",2013-04-30 12:00:00,2013-05-28 00:00:00,NA,660,684,24,NA,NA,"Alosa aestivalis",226,200,NA
"343","900_226000135162",2013-04-30 12:00:00,2013-05-29 00:00:00,NA,684,708,24,NA,NA,"Alosa aestivalis",226,200,NA
"344","900_226000135162",2013-04-30 12:00:00,2013-05-30 00:00:00,NA,708,732,24,NA,NA,"Alosa aestivalis",226,200,NA
"345","900_226000135162",2013-04-30 12:00:00,2013-05-31 00:00:00,NA,732,756,24,NA,NA,"Alosa aestivalis",226,200,NA
"346","900_226000135162",2013-04-30 12:00:00,2013-06-01 00:00:00,NA,756,780,24,NA,NA,"Alosa aestivalis",226,200,NA
"347","900_226000135162",2013-04-30 12:00:00,2013-06-02 00:00:00,NA,780,804,24,NA,NA,"Alosa aestivalis",226,200,NA
"348","900_226000135162",2013-04-30 12:00:00,2013-06-03 00:00:00,NA,804,828,24,NA,NA,"Alosa aestivalis",226,200,NA
"349","900_226000135162",2013-04-30 12:00:00,2013-06-04 00:00:00,NA,828,852,24,NA,NA,"Alosa aestivalis",226,200,NA
"350","900_226000135162",2013-04-30 12:00:00,2013-06-05 00:00:00,NA,852,876,24,NA,NA,"Alosa aestivalis",226,200,NA
"351","900_226000135162",2013-04-30 12:00:00,2013-06-06 00:00:00,NA,876,900,24,NA,NA,"Alosa aestivalis",226,200,NA
"352","900_226000135162",2013-04-30 12:00:00,2013-06-07 00:00:00,NA,900,924,24,NA,NA,"Alosa aestivalis",226,200,NA
"353","900_226000135162",2013-04-30 12:00:00,2013-06-08 00:00:00,NA,924,948,24,NA,NA,"Alosa aestivalis",226,200,NA
"354","900_226000135162",2013-04-30 12:00:00,2013-06-09 00:00:00,NA,948,972,24,NA,NA,"Alosa aestivalis",226,200,NA
"355","900_226000135162",2013-04-30 12:00:00,2013-06-10 00:00:00,NA,972,996,24,NA,NA,"Alosa aestivalis",226,200,NA
"356","900_226000135162",2013-04-30 12:00:00,2013-06-11 00:00:00,NA,996,1020,24,NA,NA,"Alosa aestivalis",226,200,NA
"357","900_226000135162",2013-04-30 12:00:00,2013-06-12 00:00:00,NA,1020,1044,24,NA,NA,"Alosa aestivalis",226,200,NA
"358","900_226000135162",2013-04-30 12:00:00,2013-06-13 00:00:00,NA,1044,1068,24,NA,NA,"Alosa aestivalis",226,200,NA
"359","900_226000135162",2013-04-30 12:00:00,2013-06-14 00:00:00,NA,1068,1092,24,NA,NA,"Alosa aestivalis",226,200,NA
"360","900_226000135162",2013-04-30 12:00:00,2013-06-15 00:00:00,NA,1092,1116,24,NA,NA,"Alosa aestivalis",226,200,NA
"361","900_226000135162",2013-04-30 12:00:00,2013-06-16 00:00:00,NA,1116,1140,24,NA,NA,"Alosa aestivalis",226,200,NA
"362","900_226000135162",2013-04-30 12:00:00,2013-06-17 00:00:00,NA,1140,1164,24,NA,NA,"Alosa aestivalis",226,200,NA
"363","900_226000135162",2013-04-30 12:00:00,2013-06-18 00:00:00,NA,1164,1188,24,NA,NA,"Alosa aestivalis",226,200,NA
"364","900_226000135162",2013-04-30 12:00:00,2013-06-19 00:00:00,NA,1188,1212,24,NA,NA,"Alosa aestivalis",226,200,NA
"365","900_226000135167",2013-04-22 12:00:00,2013-04-22 12:00:00,NA,0,12,12,NA,NA,"Alosa aestivalis",270,260,NA
"366","900_226000135167",2013-04-22 12:00:00,2013-04-23 00:00:00,NA,12,36,24,NA,NA,"Alosa aestivalis",270,260,NA
"367","900_226000135167",2013-04-22 12:00:00,2013-04-24 00:00:00,NA,36,60,24,NA,NA,"Alosa aestivalis",270,260,NA
"368","900_226000135167",2013-04-22 12:00:00,2013-04-25 00:00:00,NA,60,84,24,NA,NA,"Alosa aestivalis",270,260,NA
"369","900_226000135167",2013-04-22 12:00:00,2013-04-26 00:00:00,NA,84,108,24,NA,NA,"Alosa aestivalis",270,260,NA
"370","900_226000135167",2013-04-22 12:00:00,2013-04-27 00:00:00,NA,108,132,24,NA,NA,"Alosa aestivalis",270,260,NA
"371","900_226000135167",2013-04-22 12:00:00,2013-04-28 00:00:00,NA,132,156,24,NA,NA,"Alosa aestivalis",270,260,NA
"372","900_226000135167",2013-04-22 12:00:00,2013-04-29 00:00:00,NA,156,180,24,NA,NA,"Alosa aestivalis",270,260,NA
"373","900_226000135167",2013-04-22 12:00:00,2013-04-30 00:00:00,NA,180,204,24,NA,NA,"Alosa aestivalis",270,260,NA
"374","900_226000135167",2013-04-22 12:00:00,2013-05-01 00:00:00,NA,204,228,24,NA,NA,"Alosa aestivalis",270,260,NA
"375","900_226000135167",2013-04-22 12:00:00,2013-05-02 00:00:00,NA,228,252,24,NA,NA,"Alosa aestivalis",270,260,NA
"376","900_226000135167",2013-04-22 12:00:00,2013-05-03 00:00:00,NA,252,276,24,NA,NA,"Alosa aestivalis",270,260,NA
"377","900_226000135167",2013-04-22 12:00:00,2013-05-04 00:00:00,NA,276,300,24,NA,NA,"Alosa aestivalis",270,260,NA
"378","900_226000135167",2013-04-22 12:00:00,2013-05-05 00:00:00,NA,300,324,24,NA,NA,"Alosa aestivalis",270,260,NA
"379","900_226000135167",2013-04-22 12:00:00,2013-05-06 00:00:00,NA,324,348,24,NA,NA,"Alosa aestivalis",270,260,NA
